0	702	224	176	448	32
1	702	224	240	64	32
2	702	544	176	64	32
3	702	800	176	320	32
4	702	928	48	64	32
5	702	992	112	64	32
6	712	1008	240	32	224
7	704	191	272	32	32
8	715	108	368	32	32
9	715	748	369	32	32
10	704	895	209	32	32
11	706	817	224	32	64
12	706	818	287	32	64
13	1001	141	354	33	62
14	616	65	304	15	31
15	616	196	304	15	31
16	616	315	305	15	31
17	616	442	305	15	31
18	616	565	305	15	31
19	616	694	305	15	31
20	616	842	304	15	31
21	616	983	305	15	31
22	205	67	224	31	63
23	205	303	226	31	63
